sid,lat,lon,vmax,pmin,time,basin_geo
b'1896204N21089',21.6,78.8,,,13764.375000000466,BoB
b'1896204N21089',21.7,78.4,,,13764.500000000466,BoB
b'1896204N21089',21.7,78.0,,,13764.625000000466,BoB
b'1896204N21089',21.9,77.7,,,13764.750000000466,BoB
b'1896204N21089',22.0,77.4,,,13764.875000000466,BoB
b'1896204N21089',22.1,77.1,,,13765.000000000466,BoB
b'1896204N21089',22.2,76.9,,,13765.125000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.000000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.125000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.250000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.375000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.500000000466,BoB
b'1896208N21090',21.3,89.7,,,13766.625000000466,BoB
b'1896208N21090',21.3,89.8,,,13766.750000000466,BoB
b'1896208N21090',21.3,89.9,,,13766.875000000466,BoB
b'1896208N21090',21.3,89.8,,,13767.000000000466,BoB
b'1896208N21090',21.3,89.5,,,13767.125000000466,BoB
b'1896208N21090',21.4,88.8,,,13767.250000000466,BoB
b'1896208N21090',21.5,87.9,,,13767.375000000466,BoB
b'1896208N21090',21.6,87.0,,,13767.500000000466,BoB
b'1896208N21090',21.6,86.1,,,13767.625000000466,BoB
b'1896208N21090',21.5,85.2,,,13767.750000000466,BoB
b'1896208N21090',21.5,84.3,,,13767.875000000466,BoB
b'1896208N21090',21.4,83.5,,,13768.000000000466,BoB
b'1896208N21090',21.4,82.8,,,13768.125000000466,BoB
b'1896208N21090',21.4,82.4,,,13768.250000000466,BoB
b'1896208N21090',21.4,81.9,,,13768.375000000466,BoB
b'1896208N21090',21.5,81.5,,,13768.500000000466,BoB
b'1896208N21090',21.5,81.1,,,13768.625000000466,BoB
b'1896208N21090',21.6,80.7,,,13768.750000000466,BoB
b'1896208N21090',21.7,80.3,,,13768.875000000466,BoB
b'1896208N21090',21.8,79.9,,,13769.000000000466,BoB
b'1896208N21090',21.8,79.7,,,13769.125000000466,BoB
b'1896208N21090',21.9,79.5,,,13769.250000000466,BoB
b'1896208N21090',22.0,79.4,,,13769.375000000466,BoB
b'1896208N21090',22.1,79.2,,,13769.500000000466,BoB
b'1896208N21090',22.2,79.1,,,13769.625000000466,BoB
b'1896208N21090',22.3,79.1,,,13769.750000000466,BoB
b'1896208N21090',22.4,79.0,,,13769.875000000466,BoB
b'1896208N21090',22.5,78.9,,,13770.000000000466,BoB
b'1896208N21090',22.6,78.9,,,13770.125000000466,BoB
b'1896214N21089',21.1,88.9,,,13772.000000000466,BoB
b'1896214N21089',21.2,88.7,,,13772.125000000466,BoB
b'1896214N21089',21.3,88.4,,,13772.250000000466,BoB
b'1896214N21089',21.5,88.1,,,13772.375000000466,BoB
b'1896214N21089',21.6,87.8,,,13772.500000000466,BoB
b'1896214N21089',21.8,87.4,,,13772.625000000466,BoB
b'1896214N21089',21.9,87.1,,,13772.750000000466,BoB
b'1896214N21089',22.0,86.8,,,13772.875000000466,BoB
b'1896214N21089',22.1,86.3,,,13773.000000000466,BoB
b'1896214N21089',22.2,85.8,,,13773.125000000466,BoB
b'1896214N21089',22.2,85.0,,,13773.250000000466,BoB
b'1896214N21089',22.3,84.2,,,13773.375000000466,BoB
b'1896214N21089',22.4,83.4,,,13773.500000000466,BoB
b'1896214N21089',22.5,82.7,,,13773.625000000466,BoB
b'1896214N21089',22.6,82.0,,,13773.750000000466,BoB
b'1896214N21089',22.8,81.4,,,13773.875000000466,BoB
b'1896214N21089',23.0,80.9,,,13774.000000000466,BoB
b'1896214N21089',23.1,80.5,,,13774.125000000466,BoB
b'1896226N21088',20.6,88.2,,,13784.000000000466,BoB
b'1896226N21088',20.8,87.8,,,13784.125000000466,BoB
b'1896226N21088',21.1,87.2,,,13784.250000000466,BoB
b'1896226N21088',21.3,86.6,,,13784.375000000466,BoB
b'1896226N21088',21.5,86.1,,,13784.500000000466,BoB
b'1896226N21088',21.7,85.5,,,13784.625000000466,BoB
b'1896226N21088',21.8,85.0,,,13784.750000000466,BoB
b'1896226N21088',21.8,84.4,,,13784.875000000466,BoB
b'1896226N21088',21.9,83.8,,,13785.000000000466,BoB
b'1896226N21088',21.9,83.2,,,13785.125000000466,BoB
b'1896226N21088',22.0,82.5,,,13785.250000000466,BoB
b'1896226N21088',22.1,81.8,,,13785.375000000466,BoB
b'1896226N21088',22.2,81.1,,,13785.500000000466,BoB
b'1896226N21088',22.2,80.3,,,13785.625000000466,BoB
b'1896226N21088',22.3,79.5,,,13785.750000000466,BoB
b'1896226N21088',22.4,78.8,,,13785.875000000466,BoB
b'1896226N21088',22.5,78.0,,,13786.000000000466,BoB
b'1896226N21088',22.7,77.2,,,13786.125000000466,BoB
b'1896226N21088',22.8,76.3,,,13786.250000000466,BoB
b'1896226N21088',23.0,75.5,,,13786.375000000466,BoB
b'1896226N21088',23.1,74.6,,,13786.500000000466,BoB
b'1896226N21088',23.3,73.8,,,13786.625000000466,BoB
b'1896226N21088',23.4,72.9,,,13786.750000000466,BoB
b'1896226N21088',23.6,72.0,,,13786.875000000466,BoB
b'1896226N21088',23.8,71.2,,,13787.000000000466,BoB
b'1896226N21088',23.9,70.6,,,13787.125000000466,BoB
b'1896233N22089',21.5,89.2,,,13791.000000000466,BoB
b'1896233N22089',21.7,89.1,,,13791.125000000466,BoB
b'1896233N22089',21.9,88.9,,,13791.250000000466,BoB
b'1896233N22089',22.1,88.6,,,13791.375000000466,BoB
b'1896233N22089',22.3,88.4,,,13791.500000000466,BoB
b'1896233N22089',22.5,88.2,,,13791.625000000466,BoB
b'1896233N22089',22.6,87.9,,,13791.750000000466,BoB
b'1896233N22089',22.8,87.7,,,13791.875000000466,BoB
b'1896233N22089',22.9,87.5,,,13792.000000000466,BoB
b'1896233N22089',23.1,87.3,,,13792.125000000466,BoB
b'1896233N22089',23.4,87.0,,,13792.250000000466,BoB
b'1896233N22089',23.6,86.8,,,13792.375000000466,BoB
b'1896233N22089',23.9,86.5,,,13792.500000000466,BoB
b'1896233N22089',24.1,86.2,,,13792.625000000466,BoB
b'1896233N22089',24.4,86.0,,,13792.750000000466,BoB
b'1896233N22089',24.6,85.7,,,13792.875000000466,BoB
b'1896233N22089',24.9,85.5,,,13793.000000000466,BoB
b'1896233N22089',25.1,85.3,,,13793.125000000466,BoB
b'1896257N20090',19.9,90.0,,,13815.000000000466,BoB
b'1896257N20090',19.9,89.9,,,13815.125000000466,BoB
b'1896257N20090',19.9,89.8,,,13815.250000000466,BoB
b'1896257N20090',19.9,89.6,,,13815.375000000466,BoB
b'1896257N20090',19.9,89.5,,,13815.500000000466,BoB
b'1896257N20090',19.9,89.3,,,13815.625000000466,BoB
b'1896257N20090',20.0,89.2,,,13815.750000000466,BoB
b'1896257N20090',20.0,89.0,,,13815.875000000466,BoB
b'1896257N20090',20.1,88.9,,,13816.000000000466,BoB
b'1896257N20090',20.1,88.7,,,13816.125000000466,BoB
b'1896257N20090',20.2,88.7,,,13816.250000000466,BoB
b'1896257N20090',20.2,88.6,,,13816.375000000466,BoB
b'1896257N20090',20.3,88.5,,,13816.500000000466,BoB
b'1896257N20090',20.3,88.5,,,13816.625000000466,BoB
b'1896257N20090',20.4,88.4,,,13816.750000000466,BoB
b'1896257N20090',20.4,88.3,,,13816.875000000466,BoB
b'1896257N20090',20.4,88.2,,,13817.000000000466,BoB
b'1896257N20090',20.6,87.9,,,13817.125000000466,BoB
b'1896257N20090',20.9,87.6,,,13817.250000000466,BoB
b'1896257N20090',21.3,87.3,,,13817.375000000466,BoB
b'1896257N20090',21.7,87.0,,,13817.500000000466,BoB
b'1896257N20090',22.0,86.8,,,13817.625000000466,BoB
b'1896257N20090',22.3,86.7,,,13817.750000000466,BoB
b'1896257N20090',22.6,86.7,,,13817.875000000466,BoB
b'1896257N20090',22.9,86.6,,,13818.000000000466,BoB
b'1896257N20090',23.1,86.6,,,13818.125000000466,BoB
b'1896257N20090',23.2,86.5,,,13818.250000000466,BoB
b'1896257N20090',23.3,86.5,,,13818.375000000466,BoB
b'1896257N20090',23.4,86.5,,,13818.500000000466,BoB
b'1896257N20090',23.5,86.5,,,13818.625000000466,BoB
b'1896257N20090',23.5,86.5,,,13818.750000000466,BoB
b'1896257N20090',23.6,86.5,,,13818.875000000466,BoB
b'1896257N20090',23.7,86.6,,,13819.000000000466,BoB
b'1896257N20090',23.8,86.6,,,13819.125000000466,BoB
b'1896257N20090',23.9,86.7,,,13819.250000000466,BoB
b'1896257N20090',24.1,86.7,,,13819.375000000466,BoB
b'1896257N20090',24.2,86.8,,,13819.500000000466,BoB
b'1896257N20090',24.4,87.0,,,13819.625000000466,BoB
b'1896257N20090',24.5,87.1,,,13819.750000000466,BoB
b'1896257N20090',24.5,87.3,,,13819.875000000466,BoB
b'1896257N20090',24.6,87.5,,,13820.000000000466,BoB
b'1896257N20090',24.6,87.7,,,13820.125000000466,BoB
b'1896257N20090',24.7,87.8,,,13820.250000000466,BoB
b'1896257N20090',24.7,87.9,,,13820.375000000466,BoB
b'1896257N20090',24.8,88.0,,,13820.500000000466,BoB
b'1896257N20090',24.8,88.1,,,13820.625000000466,BoB
b'1896257N20090',24.9,88.2,,,13820.750000000466,BoB
b'1896257N20090',25.0,88.3,,,13820.875000000466,BoB
b'1896257N20090',25.0,88.4,,,13821.000000000466,BoB
b'1896257N20090',25.1,88.5,,,13821.125000000466,BoB
b'1896319N06079',6.1,79.2,,,13877.000000000466,Other
b'1896319N06079',6.2,78.9,,,13877.125000000466,Other
b'1896319N06079',6.3,78.6,,,13877.250000000466,Other
b'1896319N06079',6.5,78.2,,,13877.375000000466,Other
b'1896319N06079',6.6,77.9,,,13877.500000000466,Other
b'1896319N06079',6.8,77.5,,,13877.625000000466,Other
b'1896319N06079',6.9,77.2,,,13877.750000000466,Other
b'1896319N06079',7.1,76.8,,,13877.875000000466,Other
b'1896319N06079',7.2,76.5,,,13878.000000000466,Other
b'1896319N06079',7.3,76.1,,,13878.125000000466,Other
b'1896319N06079',7.5,75.9,,,13878.250000000466,Other
b'1896319N06079',7.6,75.6,,,13878.375000000466,Other
b'1896319N06079',7.7,75.3,,,13878.500000000466,Other
b'1896319N06079',7.9,75.0,,,13878.625000000466,Other
b'1896319N06079',8.1,74.7,,,13878.750000000466,Other
b'1896319N06079',8.3,74.3,,,13878.875000000466,Other
b'1896319N06079',8.5,74.0,,,13879.000000000466,Other
b'1896319N06079',8.7,73.8,,,13879.125000000466,Other
b'1896319N06079',8.8,73.6,,,13879.250000000466,Other
b'1896319N06079',8.9,73.4,,,13879.375000000466,Other
b'1896319N06079',9.0,73.3,,,13879.500000000466,Other
b'1896319N06079',9.1,73.1,,,13879.625000000466,Other
b'1896319N06079',9.2,72.8,,,13879.750000000466,Other
b'1896319N06079',9.4,72.6,,,13879.875000000466,Other
b'1896319N06079',9.5,72.4,,,13880.000000000466,Other
b'1896319N06079',9.7,72.2,,,13880.125000000466,Other
b'1896319N06079',9.8,71.9,,,13880.250000000466,Other
b'1896319N06079',10.0,71.7,,,13880.375000000466,Other
b'1896319N06079',10.2,71.4,,,13880.500000000466,Other
b'1896319N06079',10.4,71.2,,,13880.625000000466,Other
b'1896319N06079',10.6,70.9,,,13880.750000000466,Other
b'1896319N06079',10.7,70.6,,,13880.875000000466,Other
b'1896319N06079',10.9,70.3,,,13881.000000000466,Other
b'1896319N06079',11.2,70.0,,,13881.125000000466,Other
b'1896319N06079',11.5,69.7,,,13881.250000000466,Other
b'1896319N06079',11.9,69.4,,,13881.375000000466,Other
b'1896319N06079',12.3,69.1,,,13881.500000000466,Other
b'1896319N06079',12.7,68.8,,,13881.625000000466,Other
b'1896319N06079',13.2,68.5,,,13881.750000000466,Other
b'1896319N06079',13.6,68.3,,,13881.875000000466,Other
b'1896319N06079',14.1,68.1,,,13882.000000000466,Other
b'1896319N06079',14.5,67.9,,,13882.125000000466,Other
b'1896319N06079',15.1,67.8,,,13882.250000000466,Other
b'1896319N06079',15.6,67.7,,,13882.375000000466,Other
b'1896319N06079',16.2,67.7,,,13882.500000000466,Other
b'1896319N06079',16.6,67.7,,,13882.625000000466,Other
b'1896319N06079',16.9,67.8,,,13882.750000000466,Other
b'1896319N06079',17.3,67.9,,,13882.875000000466,Other
b'1896319N06079',17.6,68.1,,,13883.000000000466,Other
b'1896319N06079',18.0,68.4,,,13883.125000000466,Other
b'1896319N06079',18.5,68.7,,,13883.250000000466,Other
b'1896319N06079',19.0,69.1,,,13883.375000000466,Other
b'1896319N06079',19.5,69.5,,,13883.500000000466,Other
b'1896319N06079',19.9,69.9,,,13883.625000000466,Other
b'1896319N06079',20.2,70.3,,,13883.750000000466,Other
b'1896319N06079',20.4,70.7,,,13883.875000000466,Other
b'1896319N06079',20.7,71.1,,,13884.000000000466,Other
b'1896319N06079',20.8,71.4,,,13884.125000000466,Other
b'1897133N15096',15.0,95.8,,,14057.000000000466,BoB
b'1897133N15096',15.2,95.8,,,14057.125000000466,BoB
b'1897133N15096',15.4,95.8,,,14057.250000000466,BoB
b'1897133N15096',15.6,95.8,,,14057.375000000466,BoB
b'1897133N15096',15.9,95.8,,,14057.500000000466,BoB
b'1897133N15096',16.1,95.8,,,14057.625000000466,BoB
b'1897133N15096',16.4,95.8,,,14057.750000000466,BoB
b'1897133N15096',16.6,95.8,,,14057.875000000466,BoB
b'1897133N15096',16.8,95.8,,,14058.000000000466,BoB
b'1897133N15096',17.0,95.8,,,14058.125000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.000000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.125000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.250000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.375000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.500000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.625000000466,BoB
b'1897166N20089',19.9,88.5,,,14090.750000000466,BoB
b'1897166N20089',19.9,88.6,,,14090.875000000466,BoB
b'1897166N20089',19.9,88.5,,,14091.000000000466,BoB
b'1897166N20089',19.9,88.4,,,14091.125000000466,BoB
b'1897166N20089',20.0,88.2,,,14091.250000000466,BoB
b'1897166N20089',20.2,87.9,,,14091.375000000466,BoB
b'1897166N20089',20.4,87.6,,,14091.500000000466,BoB
b'1897166N20089',20.6,87.4,,,14091.625000000466,BoB
b'1897166N20089',20.8,87.1,,,14091.750000000466,BoB
b'1897166N20089',21.0,86.9,,,14091.875000000466,BoB
b'1897166N20089',21.2,86.6,,,14092.000000000466,BoB
b'1897166N20089',21.4,86.4,,,14092.125000000466,BoB
b'1897166N20089',21.5,86.2,,,14092.250000000466,BoB
b'1897166N20089',21.6,86.0,,,14092.375000000466,BoB
b'1897166N20089',21.7,85.8,,,14092.500000000466,BoB
b'1897166N20089',21.7,85.6,,,14092.625000000466,BoB
b'1897166N20089',21.8,85.5,,,14092.750000000466,BoB
b'1897166N20089',21.9,85.5,,,14092.875000000466,BoB
b'1897166N20089',22.1,85.3,,,14093.000000000466,BoB
b'1897166N20089',22.4,85.0,,,14093.125000000466,BoB
b'1897166N20089',22.7,84.4,,,14093.250000000466,BoB
b'1897166N20089',23.1,83.8,,,14093.375000000466,BoB
b'1897166N20089',23.4,83.3,,,14093.500000000466,BoB
b'1897166N20089',23.7,82.9,,,14093.625000000466,BoB
b'1897166N20089',24.0,82.8,,,14093.750000000466,BoB
b'1897166N20089',24.2,82.7,,,14093.875000000466,BoB
b'1897166N20089',24.4,82.5,,,14094.000000000466,BoB
b'1897166N20089',24.5,82.1,,,14094.125000000466,BoB
b'1897166N20089',24.5,81.5,,,14094.250000000466,BoB
b'1897166N20089',24.5,80.9,,,14094.375000000466,BoB
b'1897166N20089',24.5,80.3,,,14094.500000000466,BoB
b'1897166N20089',24.5,79.8,,,14094.625000000466,BoB
b'1897166N20089',24.5,79.5,,,14094.750000000466,BoB
b'1897166N20089',24.5,79.3,,,14094.875000000466,BoB
b'1897166N20089',24.5,79.1,,,14095.000000000466,BoB
b'1897166N20089',24.5,79.0,,,14095.125000000466,BoB
b'1897190N21088',20.8,87.8,,,14114.000000000466,BoB
b'1897190N21088',20.9,87.3,,,14114.125000000466,BoB
b'1897190N21088',21.0,86.6,,,14114.250000000466,BoB
b'1897190N21088',21.2,85.9,,,14114.375000000466,BoB
b'1897190N21088',21.3,85.3,,,14114.500000000466,BoB
b'1897190N21088',21.5,84.5,,,14114.625000000466,BoB
b'1897190N21088',21.8,83.8,,,14114.750000000466,BoB
b'1897190N21088',22.0,83.1,,,14114.875000000466,BoB
b'1897190N21088',22.2,82.5,,,14115.000000000466,BoB
b'1897190N21088',22.4,82.0,,,14115.125000000466,BoB
b'1897191N20070',20.1,70.4,,,14115.000000000466,AS
b'1897191N20070',20.2,70.4,,,14115.125000000466,AS
b'1897191N20070',20.3,70.3,,,14115.250000000466,AS
b'1897191N20070',20.5,70.2,,,14115.375000000466,AS
b'1897191N20070',20.6,70.1,,,14115.500000000466,AS
b'1897191N20070',20.8,70.0,,,14115.625000000466,AS
b'1897191N20070',20.9,70.0,,,14115.750000000466,AS
b'1897191N20070',21.1,69.9,,,14115.875000000466,AS
b'1897191N20070',21.2,69.8,,,14116.000000000466,AS
b'1897191N20070',21.4,69.8,,,14116.125000000466,AS
b'1897191N20070',21.6,69.7,,,14116.250000000466,AS
b'1897191N20070',21.8,69.7,,,14116.375000000466,AS
b'1897191N20070',22.0,69.6,,,14116.500000000466,AS
b'1897191N20070',22.2,69.6,,,14116.625000000466,AS
b'1897191N20070',22.3,69.6,,,14116.750000000466,AS
b'1897191N20070',22.5,69.6,,,14116.875000000466,AS
b'1897191N20070',22.6,69.6,,,14117.000000000466,AS
b'1897191N20070',22.7,69.6,,,14117.125000000466,AS
b'1897195N25088',24.5,88.1,,,14119.000000000466,BoB
b'1897195N25088',24.5,87.8,,,14119.125000000466,BoB
b'1897195N25088',24.5,87.5,,,14119.250000000466,BoB
b'1897195N25088',24.5,87.1,,,14119.375000000466,BoB
b'1897195N25088',24.6,86.7,,,14119.500000000466,BoB
b'1897195N25088',24.6,86.3,,,14119.625000000466,BoB
b'1897195N25088',24.7,86.0,,,14119.750000000466,BoB
b'1897195N25088',24.7,85.6,,,14119.875000000466,BoB
b'1897195N25088',24.8,85.3,,,14120.000000000466,BoB
b'1897195N25088',24.8,84.9,,,14120.125000000466,BoB
b'1897195N25088',24.9,84.4,,,14120.250000000466,BoB
b'1897195N25088',25.0,84.0,,,14120.375000000466,BoB
b'1897195N25088',25.1,83.5,,,14120.500000000466,BoB
b'1897195N25088',25.2,83.1,,,14120.625000000466,BoB
b'1897195N25088',25.2,82.6,,,14120.750000000466,BoB
b'1897195N25088',25.3,82.1,,,14120.875000000466,BoB
b'1897195N25088',25.4,81.7,,,14121.000000000466,BoB
b'1897195N25088',25.4,81.4,,,14121.125000000466,BoB
b'1897195N25088',25.5,81.2,,,14121.250000000466,BoB
b'1897195N25088',25.5,81.0,,,14121.375000000466,BoB
b'1897195N25088',25.5,80.8,,,14121.500000000466,BoB
b'1897195N25088',25.5,80.6,,,14121.625000000466,BoB
b'1897195N25088',25.5,80.4,,,14121.750000000466,BoB
b'1897195N25088',25.5,80.2,,,14121.875000000466,BoB
b'1897195N25088',25.5,79.9,,,14122.000000000466,BoB
b'1897195N25088',25.5,79.6,,,14122.125000000466,BoB
b'1897195N25088',25.5,79.4,,,14122.250000000466,BoB
b'1897195N25088',25.5,79.2,,,14122.375000000466,BoB
b'1897195N25088',25.5,78.9,,,14122.500000000466,BoB
b'1897195N25088',25.5,78.7,,,14122.625000000466,BoB
b'1897195N25088',25.5,78.4,,,14122.750000000466,BoB
b'1897195N25088',25.5,78.2,,,14122.875000000466,BoB
b'1897195N25088',25.5,78.0,,,14123.000000000466,BoB
b'1897195N25088',25.5,77.8,,,14123.125000000466,BoB
b'1897225N21088',21.1,87.9,,,14149.000000000466,BoB
b'1897225N21088',21.2,87.3,,,14149.125000000466,BoB
b'1897225N21088',21.3,86.5,,,14149.250000000466,BoB
b'1897225N21088',21.4,85.7,,,14149.375000000466,BoB
b'1897225N21088',21.5,84.9,,,14149.500000000466,BoB
b'1897225N21088',21.7,84.1,,,14149.625000000466,BoB
